#"A57 Intra-SIMD gen."
1 A57 char yes intra 2048 205 0.50 2.50 200000 5282.93 77.53 7.76 26.41 450.00 0.2155 1.14 0.0000 0.00 27.7627073170732 27.7627073170732 128.829268292683
1 A57 char yes intra 2048 205 0.50 2.50 200000 5282.93 77.53 7.76 26.41 450.00 0.2155 1.14 0.0000 0.00 27.7627073170732 27.7627073170732 128.829268292683
2 A57 char yes intra 2048 410 0.50 2.50 200000 7898.91 51.86 10.38 39.49 450.00 0.2147 1.70 0.0000 0.00 20.6792756097561 20.6792756097561 96.3170731707317
3 A57 char yes intra 2048 614 0.50 2.50 200000 9339.01 43.86 13.15 46.70 450.00 0.2140 2.00 0.0000 0.00 16.2765472312704 16.2765472312704 76.0586319218241
4 A57 char yes intra 2048 819 0.50 2.50 200000 10301.66 39.76 15.90 51.51 450.00 0.2135 2.20 0.0000 0.00 13.4278205128205 13.4278205128205 62.8937728937729
5 A57 char yes intra 2048 1024 0.50 2.50 200000 10615.34 38.59 19.29 53.08 450.00 0.2138 2.27 0.0000 0.00 11.0825234375 11.0825234375 51.8359375
6 A57 char yes intra 2048 1229 0.50 2.50 200000 10604.18 38.63 23.18 53.02 450.00 0.2179 2.31 0.0000 0.00 9.40037266069976 9.40037266069976 43.1407648494711
7 A57 char yes intra 2048 1434 0.50 2.50 200000 9546.23 42.91 30.04 47.73 450.00 0.2197 2.10 0.0000 0.00 7.31260878661088 7.31260878661088 33.2845188284519
8 A57 char yes intra 2048 1638 0.50 2.50 200000 8717.89 46.98 37.58 43.59 450.00 0.2180 1.90 0.0000 0.00 5.80135531135531 5.80135531135531 26.6117216117216
9 A57 char yes intra 2048 1843 0.50 2.50 200000 6728.10 60.88 54.79 33.64 450.00 0.2222 1.50 0.0000 0.00 4.05578296256104 4.05578296256104 18.2528486163863
