#"A53 Intra-SIMD dyn." "A53 intra dyn."
1 A53 char yes intra 32768 3277 0.50 2.50 10000 7932.31 41.31 4.13 793.23 450.00 0.0847 0.67 0.0000 0.00 20.5024659749771 20.5024659749771 242.059810802563
1 A53 char yes intra 32768 3277 0.50 2.50 10000 7932.31 41.31 4.13 793.23 450.00 0.0847 0.67 0.0000 0.00 20.5024659749771 20.5024659749771 242.059810802563
2 A53 char yes intra 32768 6554 0.50 2.50 10000 11099.88 29.52 5.90 1109.99 450.00 0.0838 0.93 0.0000 0.00 14.1924263045468 14.1924263045468 169.360695758316
3 A53 char yes intra 32768 9830 0.50 2.50 10000 12843.13 25.51 7.65 1284.31 450.00 0.0828 1.06 0.0000 0.00 10.8179926754832 10.8179926754832 130.652085452696
4 A53 char yes intra 32768 13107 0.50 2.50 10000 14009.59 23.39 9.36 1400.96 450.00 0.0817 1.14 0.0000 0.00 8.73261860074769 8.73261860074769 106.886396581979
5 A53 char yes intra 32768 16384 0.50 2.50 10000 14456.96 22.67 11.33 1445.70 450.00 0.0824 1.19 0.0000 0.00 7.2708544921875 7.2708544921875 88.238525390625
6 A53 char yes intra 32768 19661 0.50 2.50 10000 14056.31 23.31 13.99 1405.63 450.00 0.0830 1.17 0.0000 0.00 5.93394486546971 5.93394486546971 71.4933116321652
7 A53 char yes intra 32768 22938 0.50 2.50 10000 12866.72 25.47 17.83 1286.67 450.00 0.0837 1.08 0.0000 0.00 4.69501608684279 4.69501608684279 56.0933821606069
8 A53 char yes intra 32768 26214 0.50 2.50 10000 11107.03 29.50 23.60 1110.70 450.00 0.0854 0.95 0.0000 0.00 3.61843976501106 3.61843976501106 42.3704890516518
9 A53 char yes intra 32768 29491 0.50 2.50 10000 9567.37 34.25 30.82 956.74 450.00 0.0856 0.82 0.0000 0.00 2.77701481808009 2.77701481808009 32.441761893459
