#"A7 Inter-SIMD dyn." "A7 inter dyn."
1 A07 char yes inter 32768 3277 0.50 2.50 30000 26002.84 37.81 3.78 13868.18 450.00 0.1104 2.87 0.1010 2.63 29.2006231309124 55.9149613213305 264.498397924931
1 A07 char yes inter 32768 3277 0.50 2.50 30000 26002.84 37.81 3.78 13868.18 450.00 0.1104 2.87 0.1010 2.63 29.2006231309124 55.9149613213305 264.498397924931
2 A07 char yes inter 32768 6554 0.50 2.50 30000 31411.92 31.30 6.26 16753.02 450.00 0.1131 3.55 0.0983 3.09 18.0687992256637 33.7731578806835 159.759498016478
3 A07 char yes inter 32768 9830 0.50 2.50 30000 34491.81 28.50 8.55 18395.63 450.00 0.1145 3.95 0.0945 3.26 13.392037353764 24.4448542090539 116.961024923703
4 A07 char yes inter 32768 13107 0.50 2.50 30000 36011.14 27.30 10.92 19205.94 450.00 0.1163 4.19 0.0933 3.36 10.6510396257725 19.1956827649348 91.5824559395743
5 A07 char yes inter 32768 16384 0.50 2.50 30000 36162.34 27.18 13.59 19286.58 450.00 0.1184 4.28 0.0921 3.33 8.71097973632813 15.4870036697388 73.5724639892578
6 A07 char yes inter 32768 19661 0.50 2.50 30000 36152.08 27.19 16.32 19281.11 450.00 0.1175 4.25 0.0920 3.33 7.20185400348405 12.8407524572758 61.2923744977366
7 A07 char yes inter 32768 22938 0.50 2.50 30000 35020.09 28.07 19.65 18677.38 450.00 0.1181 4.14 0.0933 3.27 6.01021933581829 10.758343502049 50.8909342575639
8 A07 char yes inter 32768 26214 0.50 2.50 30000 33134.20 29.67 23.73 17671.58 450.00 0.1166 3.86 0.0950 3.15 4.91270463302052 8.91533705271992 42.132972838941
9 A07 char yes inter 32768 29491 0.50 2.50 30000 28285.70 34.75 31.28 15085.71 450.00 0.1158 3.28 0.0981 2.77 3.70224224763487 6.83859772684887 31.9710038655861
